1
#1
$1 31
  4.855971712000000e+01  1.199868947918138e+04  0.000000000000000e+00  0.000000000000000e+00  3.510330622948631e+00  3.510330622948631e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  1.883476486618684e+01  1.883476486618684e+01  3.766952973237369e+01  5.073670202679261e-01  5.073670202679261e-01  1.528495475054953e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  5.360103126999999e+01  1.127980246702732e+04  0.000000000000000e+00  0.000000000000000e+00  3.504250986081751e+00  3.504250986081751e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  1.764502369937799e+01  1.764502369937799e+01  3.529004739875597e+01  5.069516015281400e-01  5.069516015281400e-01  1.436917511723225e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  5.864234541000000e+01  1.094508948683901e+04  0.000000000000000e+00  0.000000000000000e+00  3.494512056422942e+00  3.494512056422942e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  1.702639663922720e+01  1.702639663922720e+01  3.405279327845439e+01  5.067837274565906e-01  5.067837274565906e-01  1.394278915520893e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  6.368365955000000e+01  1.025153667982229e+04  0.000000000000000e+00  0.000000000000000e+00  3.479534412749499e+00  3.479534412749499e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  1.581108179051193e+01  1.581108179051193e+01  3.162216358102386e+01  5.064102726076957e-01  5.064102726076957e-01  1.305928239467808e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  6.872497370000001e+01  9.953804144650752e+03  0.000000000000000e+00  0.000000000000000e+00  3.452794636057795e+00  3.452794636057795e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  1.511683702734394e+01  1.511683702734394e+01  3.023367405468789e+01  5.063212513331289e-01  5.063212513331289e-01  1.268000527980988e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  7.376628784000000e+01  9.339551726394877e+03  0.000000000000000e+00  0.000000000000000e+00  3.417692217831064e+00  3.417692217831064e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  1.389703892755497e+01  1.389703892755497e+01  2.779407785510994e+01  5.060546974525145e-01  5.060546974525145e-01  1.189751812279602e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  7.880760198999999e+01  9.315959449374053e+03  0.000000000000000e+00  0.000000000000000e+00  3.368304048924450e+00  3.368304048924450e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  1.346419855190648e+01  1.346419855190648e+01  2.692839710381296e+01  5.062171378061918e-01  5.062171378061918e-01  1.186746426671854e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  8.384891613000001e+01  9.010446358832396e+03  0.000000000000000e+00  0.000000000000000e+00  3.297262220688176e+00  3.297262220688176e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  1.247911025922763e+01  1.247911025922763e+01  2.495822051845525e+01  5.062749194197137e-01  5.062749194197137e-01  1.147827561634700e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  8.889023027000000e+01  8.881299144445942e+03  0.000000000000000e+00  0.000000000000000e+00  3.211149845455834e+00  3.211149845455834e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  1.166616153840004e+01  1.166616153840004e+01  2.333232307680007e+01  5.065200886497563e-01  5.065200886497563e-01  1.131375687190566e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  9.393154441999999e+01  8.476192733739512e+03  0.000000000000000e+00  0.000000000000000e+00  3.101762209824181e+00  3.101762209824181e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  1.038838813244958e+01  1.038838813244958e+01  2.077677626489915e+01  5.066686687200516e-01  5.066686687200516e-01  1.079769774998664e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  9.897285856000001e+01  8.197181953850488e+03  0.000000000000000e+00  0.000000000000000e+00  2.963803229854021e+00  2.963803229854021e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  9.172625288770572e+00  9.172625288770572e+00  1.834525057754114e+01  5.070616779487090e-01  5.070616779487090e-01  1.044227000490508e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.040141727000000e+02  7.742191299581576e+03  0.000000000000000e+00  0.000000000000000e+00  2.833168686395216e+00  2.833168686395216e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  7.916607390672440e+00  7.916607390672440e+00  1.583321478134488e+01  5.072978185883440e-01  5.072978185883440e-01  9.862664075900096e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.090554868500000e+02  7.514856162096392e+03  0.000000000000000e+00  0.000000000000000e+00  2.717104769915948e+00  2.717104769915948e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  7.067466936192758e+00  7.067466936192758e+00  1.413493387238552e+01  5.076995654096140e-01  5.076995654096140e-01  9.573065174645086e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.140968009900000e+02  7.125258082399296e+03  0.000000000000000e+00  0.000000000000000e+00  2.607414463224969e+00  2.607414463224969e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  6.170936580350384e+00  6.170936580350384e+00  1.234187316070077e+01  5.079263538838125e-01  5.079263538838125e-01  9.076761888406746e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.191381151400000e+02  6.911321038544654e+03  0.000000000000000e+00  0.000000000000000e+00  2.534811481766510e+00  2.534811481766510e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  5.656955227092386e+00  5.656955227092386e+00  1.131391045418477e+01  5.081339772261391e-01  5.081339772261391e-01  8.804230622349877e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.241794292800000e+02  6.179764012877235e+03  0.000000000000000e+00  0.000000000000000e+00  2.499889039574812e+00  2.499889039574812e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  4.919757529981803e+00  4.919757529981803e+00  9.839515059963606e+00  5.074808634631556e-01  5.074808634631556e-01  7.872310844429599e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.292207434200000e+02  5.612738573729765e+03  0.000000000000000e+00  0.000000000000000e+00  2.474271130477913e+00  2.474271130477913e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  4.377233692327397e+00  4.377233692327397e+00  8.754467384654793e+00  5.069383760435060e-01  5.069383760435060e-01  7.149985444241739e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.342620575700000e+02  4.760499754014614e+03  0.000000000000000e+00  0.000000000000000e+00  2.465119953123890e+00  2.465119953123890e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  3.685182534756914e+00  3.685182534756914e+00  7.370365069513828e+00  5.059325848482522e-01  5.059325848482522e-01  6.064330896833904e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.393033717100000e+02  4.019183996045396e+03  0.000000000000000e+00  0.000000000000000e+00  2.466628568877915e+00  2.466628568877915e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  3.115126922266589e+00  3.115126922266589e+00  6.230253844533179e+00  5.050057051137202e-01  5.050057051137202e-01  5.119979612796682e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.443446858600000e+02  2.984210037952226e+03  0.000000000000000e+00  0.000000000000000e+00  2.468754401382661e+00  2.468754401382661e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.316943826596220e+00  2.316943826596220e+00  4.633887653192440e+00  5.037134837961558e-01  5.037134837961558e-01  3.801541449620671e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.493860000000000e+02  3.204716216852528e+03  0.000000000000000e+00  0.000000000000000e+00  2.468301636029417e+00  2.468301636029417e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.487232497437973e+00  2.487232497437973e+00  4.974464994875945e+00  5.039886101182740e-01  5.039886101182740e-01  4.082441040576469e-01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
